"","gnd_id","author","title","date","link"
"6698","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13681"
"6699","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 2…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12693"
"6700","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 7…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12692"
"6701","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / S…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13577"
"6702","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 5…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12888"
"6703","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13421"
"6704","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 3…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12687"
"6705","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 2…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13315"
"6706","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 15",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12664"
"6707","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 6…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13765"
"6708","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 8…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13409"
"6709","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13210"
"6710","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 9…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12444"
"6711","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12456"
"6712","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12683"
"6713","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 4…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13361"
"6714","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 6…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13156"
"6715","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 3…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12900"
"6716","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 6…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12583"
"6717","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12855"
"6718","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13603"
"6719","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 6…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12563"
"6720","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12541"
"6721","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 5…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12929"
"6722","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 2…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13281"
"6723","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12925"
"6724","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 2…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13093"
"6725","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13049"
"6726","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 9…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13648"
"6727","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 9…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13243"
"6728","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 6…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12451"
"6729","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12686"
"6730","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 25",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12975"
"6731","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 3…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12745"
"6732","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 7…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12368"
"6733","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12751"
"6734","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 4…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13222"
"6735","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / D…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12924"
"6736","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 3…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13649"
"6737","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 4…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13398"
"6738","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 8…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12996"
"6739","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13351"
"6740","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 3…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12657"
"6741","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12610"
"6742","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13228"
"6743","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 6…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12904"
"6744","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 7…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12885"
"6745","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 51",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13207"
"6746","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12507"
"6747","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 5…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13581"
"6748","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 68",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12515"
"6749","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 9…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12408"
"6750","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 2…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13644"
"6751","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12858"
"6752","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13133"
"6753","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12972"
"6754","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13391"
"6755","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 5…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12666"
"6756","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 3…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12706"
"6757","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 9…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13677"
"6758","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 6…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12774"
"6759","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 4…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13318"
"6760","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 5…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13563"
"6761","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 2…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13744"
"6762","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 7…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13728"
"6763","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 4…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13611"
"6764","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12543"
"6765","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 3…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12835"
"6766","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13029"
"6767","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13185"
"6768","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 7…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12998"
"6769","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13761"
"6770","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 82",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13754"
"6771","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 6…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12402"
"6772","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13760"
"6773","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 2…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13514"
"6774","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / O…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12710"
"6775","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 6…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12961"
"6776","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 2…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13200"
"6777","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 8…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12469"
"6778","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 7…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13230"
"6779","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 2…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13316"
"6780","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / S…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13610"
"6781","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 4…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13066"
"6782","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12663"
"6783","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13776"
"6784","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 5…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13709"
"6785","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 8…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13752"
"6786","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 3…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12590"
"6787","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 6…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13218"
"6788","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 2…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13686"
"6789","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 2…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13582"
"6790","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 4…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12614"
"6791","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 56",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13529"
"6792","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 5…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12810"
"6793","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 19",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12518"
"6794","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 9…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12740"
"6795","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 5…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13033"
"6796","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 91",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13139"
"6797","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / S…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13078"
"6798","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 33",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13236"
"6799","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 7…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13701"
"6800","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 5…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12736"
"6801","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 2…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12864"
"6802","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / S…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13136"
"6803","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 7…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13018"
"6804","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 2…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13753"
"6805","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13546"
"6806","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 2…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13013"
"6807","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 2…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13023"
"6808","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 66",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13258"
"6809","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 3…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12992"
"6810","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 6…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12843"
"6811","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 6…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13223"
"6812","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12514"
"6813","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / S…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13420"
"6814","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13202"
"6815","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12497"
"6816","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12429"
"6817","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 3…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12625"
"6818","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13532"
"6819","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12825"
"6820","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 6…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13251"
"6821","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 6…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12744"
"6822","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 8…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13215"
"6823","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 2…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13278"
"6824","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 5…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12988"
"6825","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 2…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13162"
"6826","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13721"
"6827","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13123"
"6828","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 5…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13248"
"6829","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 8…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13483"
"6830","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12396"
"6831","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13615"
"6832","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 3…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12597"
"6833","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 2…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12661"
"6834","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 5…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12528"
"6835","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 2…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12871"
"6836","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12637"
"6837","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 8…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12556"
"6838","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 4…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12522"
"6839","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 8…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12509"
"6840","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12371"
"6841","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13092"
"6842","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13386"
"6843","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 35",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12721"
"6844","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 3…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12440"
"6845","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12617"
"6846","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 7…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13301"
"6847","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12409"
"6848","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 23",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13180"
"6849","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 49",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12919"
"6850","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 8…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13438"
"6851","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 34",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13374"
"6852","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13088"
"6853","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12593"
"6854","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 5…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13711"
"6855","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13488"
"6856","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 9…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13593"
"6857","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 5…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13279"
"6858","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 2…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13199"
"6859","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 22",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12385"
"6860","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13652"
"6861","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13789"
"6862","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 8…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12400"
"6863","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12426"
"6864","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12474"
"6865","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 3…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13440"
"6866","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12380"
"6867","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 3…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13382"
"6868","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 93",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13105"
"6869","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13157"
"6870","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12777"
"6871","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 9…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12694"
"6872","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 8…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb13177"
"6873","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12628"
"6874","http://d-nb.info/gnd/11915403X","Alexander Schöppner","Bayrische Sagen / 1…",1852,"https://kolimo.uni-goettingen.de/text.html?id=gb12681"
